Gene_ID,DegreeCentrality,ClosenessCentrality,C1,C2,C3
55835,0.0012004801920768306,0.31523924406915965,,,
149951,0.00030012004801920766,0.2824147649015744,,,
6713,0.00022509003601440576,0.2502722800165246,,,
4340,0.0005252100840336134,0.2681959955729953,,,
11342,7.503001200480192e-05,0.2496394388357152,,,
25798,0.00015006002400960383,0.2843913368185213,,,
8515,7.503001200480192e-05,0.2590174129353234,,,
4643,0.0012004801920768306,0.32229826131115036,,,
2346,0.0012755102040816326,0.2640829023757158,,,
1447,0.0022509003601440575,0.32753366755136143,,,
7305,0.00015006002400960383,0.25978481210042104,,,
27257,0.0012004801920768306,0.30471661446306497,,,
51427,0.00037515006002400956,0.27450415010401,,,
8991,0.00037515006002400956,0.2617439120188531,,,
7216,0.002025810324129652,0.28889129727972257,,,
51172,0.002025810324129652,0.31702385766275776,,,
55352,0.0005252100840336134,0.25022529288074497,,,
4286,0.0022509003601440575,0.3184250764525994,,,
4283,7.503001200480192e-05,0.2301422848459732,,,
2639,0.00037515006002400956,0.2655085859994422,,,
54455,0.005777310924369747,0.346541861674467,,,
51001,0.00510204081632653,0.3224542133404302,,,
6804,0.00037515006002400956,0.25039923347173426,,,
4158,0.005852340936374549,0.28853481122272256,,,
51081,0.0006002400960384153,0.2940345923049771,,,
84662,0.0007503001200480191,0.30613041780554473,,,
25759,0.018982593037214883,0.3612022006016423,,,
6137,0.005177070828331332,0.33647219206785994,,,
255743,0.0012755102040816326,0.3156274421578611,,,
8608,7.503001200480192e-05,0.2567372334482692,,,
150221,0.00022509003601440576,0.2500797448165869,,,
1258,0.0007503001200480191,0.30700481422615344,,,
23683,7.503001200480192e-05,0.22889331593048018,,,
144125,7.503001200480192e-05,0.23239350665202002,,,
57057,7.503001200480192e-05,0.2787468105575773,,,
286343,0.00015006002400960383,0.2528792334693103,,,
84124,0.0006002400960384153,0.2776666666666667,,,
4107,0.003451380552220888,0.3270835378423481,,,
1649,0.00022509003601440576,0.27417662668943243,,,
5897,0.014255702280912363,0.35938089845224613,,,
3239,0.00015006002400960383,0.25676196347383834,,,
6908,0.0015756302521008402,0.3150455028956388,,,
54893,0.0006752701080432172,0.29078849762185277,,,
6890,0.002626050420168067,0.31909595862861523,,,
27128,0.0015006002400960383,0.31274638633377133,,,
25865,0.005777310924369747,0.2869507180226925,,,
5902,0.00022509003601440576,0.28779339681717087,,,
64981,0.0005252100840336134,0.26325873545736467,,,
285074,0.003976590636254502,0.3022222222222222,,,
10245,0.0028511404561824727,0.3184555098920004,,,
217,0.010354141656662664,0.32715579665676625,,,
6383,0.000825330132052821,0.2769972566298113,,,
8683,0.0014255702280912364,0.316196531517639,,,
4153,0.0006002400960384153,0.28590428384494926,,,
6281,0.00015006002400960383,0.2535286284953395,,,
84074,0.0004501800720288115,0.26115410992456156,,,
64794,0.004201680672268907,0.32683489050736897,,,
3587,0.002626050420168067,0.32673073151598353,,,
10445,0.00015006002400960383,0.25593363545587217,,,
92609,0.000825330132052821,0.2993240056594875,,,
9104,0.00030012004801920766,0.2677165354330709,,,
83538,7.503001200480192e-05,0.24001440662704845,,,
6691,0.0006002400960384153,0.31164944114483467,,,
22905,0.0004501800720288115,0.2877374784110535,,,
55702,0.0032262905162064822,0.2859104170241977,,,
4329,0.001725690276110444,0.2603989605923842,,,
54576,0.0004501800720288115,0.2943918008526053,,,
150094,0.00030012004801920766,0.26953022305810026,,,
27133,0.0006002400960384153,0.27648584171766416,,,
5671,7.503001200480192e-05,0.2613589567604667,,,
3351,7.503001200480192e-05,0.24375434361169027,,,
84159,7.503001200480192e-05,0.2432205554947261,,,
91966,0.0015756302521008402,0.3115256059649861,,,
255101,7.503001200480192e-05,0.27433464380544637,,,
5108,0.013505402160864344,0.3411749648022527,,,
9801,0.009753901560624249,0.32446381186552087,,,
131076,0.002025810324129652,0.30311576074596314,,,
6169,0.017406962785114045,0.37047949965253646,,,
57187,0.0005252100840336134,0.27452676677171517,,,
551,0.00030012004801920766,0.24980788334301726,,,
92070,0.008928571428571428,0.3655011655011655,,,
3932,7.503001200480192e-05,0.274323350828445,,,
57576,0.00037515006002400956,0.2856897882191546,,,
2863,0.00015006002400960383,0.27562816668390033,,,
11112,0.0009753901560624249,0.2739399420385177,,,
5346,0.0029261704681872746,0.32935478290953124,,,
64130,0.0005252100840336134,0.2777534646243618,,,
57111,0.00030012004801920766,0.2833333333333333,,,
8365,0.0007503001200480191,0.28559796001457133,,,
1068,0.00022509003601440576,0.2687530246814002,,,
57216,0.0056272509003601435,0.3277189013745113,,,
9873,0.008703481392557022,0.3499356735894137,,,
7481,0.006302521008403361,0.3378025598783424,,,
23236,0.00015006002400960383,0.24529308916904388,,,
7088,7.503001200480192e-05,0.24654088050314465,,,
11100,0.0022509003601440575,0.3271317068381523,,,
30009,7.503001200480192e-05,0.19080068143100512,,,
11185,0.01808223289315726,0.36506066997178777,,,
10016,7.503001200480192e-05,0.2240188251113539,,,
9283,0.00022509003601440576,0.27077873265476116,,,
5335,0.00015006002400960383,0.2658475286232896,,,
26269,0.0006002400960384153,0.2651124858273825,,,
83440,0.0023259303721488594,0.3160465722890138,,,
79794,0.00030012004801920766,0.27479845776375744,,,
322,0.0004501800720288115,0.2925758440532116,,,
26088,0.00037515006002400956,0.2648385494287134,,,
5004,0.00022509003601440576,0.21891527873591538,,,
441208,7.503001200480192e-05,0.23695485981474568,,,
55565,0.00022509003601440576,0.2063253711472669,,,
79465,0.00022509003601440576,0.2591282031341136,,,
55423,0.0004501800720288115,0.2994181475074697,,,
2692,7.503001200480192e-05,0.2540118162759672,,,
59336,0.0005252100840336134,0.27548573790822656,,,
57470,0.00015006002400960383,0.25888157255793176,,,
5891,0.0014255702280912364,0.27554838843060636,,,
10409,0.0022509003601440575,0.313917610759121,,,
83937,7.503001200480192e-05,0.2594459909287341,,,
54784,0.001725690276110444,0.3222047624803578,,,
2878,0.010054021608643457,0.35564094353719716,,,
80314,0.0013505402160864345,0.3000720461095101,,,
9481,0.007277911164465786,0.34665903711602986,,,
5660,0.0009753901560624249,0.2751274693970233,,,
5499,0.011254501800720287,0.3383599898451384,,,
64375,0.0009753901560624249,0.3266106305290759,,,
6850,0.0009753901560624249,0.3066093077825577,,,
7871,0.0015756302521008402,0.3087186139164273,,,
23345,0.003676470588235294,0.31421364075724356,,,
7287,7.503001200480192e-05,0.2339805484357993,,,
162699,7.503001200480192e-05,0.25340330063122674,,,
1123,0.0007503001200480191,0.28359256973849395,,,
9804,7.503001200480192e-05,0.2547157190635452,,,
6938,0.00030012004801920766,0.29686386315039204,,,
2825,0.004801920768307323,0.3494493969585737,,,
9489,0.0004501800720288115,0.26249138355489904,,,
286151,0.00022509003601440576,0.2948020349480204,,,
579,0.005777310924369747,0.2869507180226925,,,
284185,0.006827731092436974,0.3071604710654283,,,
9361,0.0012004801920768306,0.31974665930955065,,,
124245,0.0015756302521008402,0.3047096479195245,,,
1778,0.0010504201680672268,0.3136,,,
7781,7.503001200480192e-05,0.24275098353489727,,,
4969,0.0012004801920768306,0.28702487347905675,,,
29093,7.503001200480192e-05,0.18868031371216626,,,
64147,0.00015006002400960383,0.2704874781832204,,,
65003,0.0006002400960384153,0.2724336699235518,,,
3423,0.0004501800720288115,0.19175598877778577,,,
521,0.0005252100840336134,0.24013116408122084,,,
8038,0.00022509003601440576,0.2535961640916356,,,
92369,0.0005252100840336134,0.26086786322444266,,,
51529,0.0015756302521008402,0.31290792130346995,,,
192134,7.503001200480192e-05,0.2593601619055032,,,
9725,0.015306122448979591,0.34066917158704596,,,
140809,0.000825330132052821,0.30513519082396573,,,
22856,0.00352641056422569,0.3309084589219654,,,
9380,0.00015006002400960383,0.2599672310212998,,,
91137,0.00022509003601440576,0.2538908467473093,,,
79717,0.00030012004801920766,0.2643028536299998,,,
23509,0.0006752701080432172,0.29443732602836564,,,
54806,0.00015006002400960383,0.2638946638946639,,,
6166,7.503001200480192e-05,0.24176462051951822,,,
3918,7.503001200480192e-05,0.2439015463445878,,,
1018,0.00037515006002400956,0.24854542742055796,,,
51278,0.00022509003601440576,0.27541173310189493,,,
6426,0.00015006002400960383,0.26048547863815813,,,
83594,0.00015006002400960383,0.2162232316677482,,,
152503,0.0011254501800720287,0.3055198973042362,,,
5814,0.00022509003601440576,0.2805717533629455,,,
56288,0.0005252100840336134,0.291131498470948,,,
29767,0.008253301320528211,0.33403508771929824,,,
9576,0.00015006002400960383,0.26926884457643896,,,
23301,7.503001200480192e-05,0.2375334165032971,,,
4122,0.0012755102040816326,0.2963424124513619,,,
827,7.503001200480192e-05,0.24665038122732993,,,
23491,0.003601440576230492,0.32685893662938986,,,
146712,0.0014255702280912364,0.33076884896014297,,,
1816,0.00037515006002400956,0.2597949397684301,,,
54903,0.00022509003601440576,0.2672334282391627,,,
83932,0.0012755102040816326,0.2955800492337717,,,
51626,0.0021758703481392556,0.32649061780412525,,,
4014,0.001800720288115246,0.30542887916217887,,,
9166,0.00022509003601440576,0.24180848361696725,,,
22931,0.00022509003601440576,0.2742104721736447,,,
6898,0.0012755102040816326,0.29664581895880165,,,
158471,0.001650660264105642,0.30899775114181716,,,
64708,0.0006752701080432172,0.3126363444441838,,,
90525,0.0023259303721488594,0.3204616494349603,,,
7750,7.503001200480192e-05,0.25296082599453384,,,
3983,0.00037515006002400956,0.26641080994643,,,
114791,0.005702280912364945,0.3236994219653179,,,
2041,7.503001200480192e-05,0.23104793273814683,,,
11157,0.00022509003601440576,0.2483879384248388,,,
27125,0.002475990396158463,0.28134763151228576,,,
4225,0.0011254501800720287,0.2630249447426587,,,
1690,0.001725690276110444,0.298867586052248,,,
2348,0.004501800720288115,0.3311386618301076,,,
23253,0.0006002400960384153,0.27847889678228166,,,
6092,0.000900360144057623,0.306193714390737,,,
5048,0.00037515006002400956,0.25357686453576866,,,
6456,0.009753901560624249,0.3249542850176765,,,
4629,0.006527611044417766,0.3326843392741251,,,
4282,0.00030012004801920766,0.2732883594086407,,,
79612,7.503001200480192e-05,0.24681938554417673,,,
11321,0.00015006002400960383,0.26010928961748636,,,
8087,0.00030012004801920766,0.29888099028995585,,,
730441,0.00015006002400960383,0.26247587537910116,,,
9294,0.00030012004801920766,0.25332142246212913,,,
28976,0.0010504201680672268,0.30646830232932465,,,
5169,0.0010504201680672268,0.3118390266729059,,,
657,0.001800720288115246,0.31891271056661563,,,
8355,7.503001200480192e-05,0.19153828466314096,,,
26098,7.503001200480192e-05,0.19729109614388277,,,
55869,7.503001200480192e-05,0.2524003408768109,,,
9227,0.0005252100840336134,0.28045957661714577,,,
94104,7.503001200480192e-05,0.2609240407204385,,,
2688,0.011029411764705881,0.33344174526531734,,,
7571,0.006752701080432172,0.3350932770151355,,,
128553,0.0006752701080432172,0.30346774744415855,,,
4320,0.0004501800720288115,0.24803200893272542,,,
16,0.0005252100840336134,0.2750990752972259,,,
10052,0.0004501800720288115,0.2819845551676716,,,
8742,0.003376350540216086,0.3315505360829871,,,
58525,0.0005252100840336134,0.25200423536530026,,,
10398,0.0022509003601440575,0.31279776573024476,,,
388531,7.503001200480192e-05,0.260862757378846,,,
10647,7.503001200480192e-05,0.23827657101993385,,,
2117,0.001875750300120048,0.31758286272547476,,,
84441,0.00015006002400960383,0.2677272909887108,,,
79879,0.0012755102040816326,0.3006813157063574,,,
10713,0.000900360144057623,0.3096582328477498,,,
6897,0.0014255702280912364,0.3035161231554017,,,
26133,0.00022509003601440576,0.2582045023053973,,,
5046,0.0004501800720288115,0.2951349675590691,,,
84108,0.0012755102040816326,0.3047375160051216,,,
5498,0.0009753901560624249,0.3024073695913598,,,
3280,0.0006002400960384153,0.24956932065013857,,,
55035,0.0015006002400960383,0.31392500471075935,,,
91694,0.0041266506602641055,0.323032550473836,,,
4635,0.0028511404561824727,0.33684636186721256,,,
59350,0.00022509003601440576,0.2636023812820158,,,
22874,0.00022509003601440576,0.1869310930027069,,,
1998,0.0015006002400960383,0.2975531344883015,,,
10092,0.001875750300120048,0.30564601201669495,,,
2891,0.001725690276110444,0.31570220527275744,,,
10924,0.0012755102040816326,0.3185163942261734,,,
89790,0.002025810324129652,0.3158593231585932,,,
2560,0.0014255702280912364,0.30956473266130907,,,
51142,0.0048769507803121245,0.3414459189424604,,,
7134,7.503001200480192e-05,0.10643327157733341,,,
8022,7.503001200480192e-05,0.2504886483235604,,,
3852,0.0012755102040816326,0.29317436923956797,,,
167227,0.00022509003601440576,0.29409298528211125,,,
2934,0.00030012004801920766,0.23735152173525903,,,
27436,0.001800720288115246,0.30382747851460096,,,
3752,0.001875750300120048,0.32723612168233934,,,
65993,7.503001200480192e-05,0.24645881874329673,,,
513,7.503001200480192e-05,0.25012667730130433,,,
7042,0.0004501800720288115,0.2359606260179874,,,
1540,0.0011254501800720287,0.3020783753768047,,,
221184,0.00015006002400960383,0.24757128262282901,,,
4692,0.002475990396158463,0.3087043127808403,,,
23503,0.0004501800720288115,0.26971021531487777,,,
1639,0.003751500600240096,0.315276529308795,,,
3640,0.00037515006002400956,0.2754060420713312,,,
388077,0.00030012004801920766,0.2896446810822558,,,
3973,7.503001200480192e-05,0.21276459883145493,,,
57650,0.0007503001200480191,0.292171778065195,,,
3249,0.0004501800720288115,0.285255655672795,,,
445,0.0006752701080432172,0.30479326747164287,,,
122183,0.002701080432172869,0.31640671367186574,,,
8853,0.0029261704681872746,0.30778468004526244,,,
10799,0.003751500600240096,0.3285024154589372,,,
1521,0.00015006002400960383,0.2509792106056041,,,
10673,0.00015006002400960383,0.22496413199426113,,,
4676,0.00030012004801920766,0.24844349998135928,,,
4495,7.503001200480192e-05,0.23474294168413265,,,
9841,0.0006752701080432172,0.29367824956481503,,,
32,0.0028511404561824727,0.33867811856783475,,,
23186,7.503001200480192e-05,0.2525916800909694,,,
200734,0.00030012004801920766,0.2911442177465158,,,
7259,0.00030012004801920766,0.2727235522815633,,,
57817,0.00015006002400960383,0.25588941153883077,,,
53944,0.0006752701080432172,0.2749628651592672,,,
8220,0.00022509003601440576,0.18234304242540325,,,
919,0.0029261704681872746,0.33324998749812473,,,
222389,0.005177070828331332,0.3422965302925238,,,
56658,0.0004501800720288115,0.24370085938928507,,,
6910,0.00022509003601440576,0.2685743073047859,,,
92335,0.001875750300120048,0.31538843796587707,,,
788,0.0006002400960384153,0.2714570858283433,,,
6324,0.0007503001200480191,0.2948803044382495,,,
1259,0.026035414165666265,0.36385476385476384,,,
9419,0.0004501800720288115,0.26419283222327944,,,
6624,0.002025810324129652,0.27433464380544637,,,
79024,0.0021758703481392556,0.3106832327093872,,,
6066,7.503001200480192e-05,0.2615128029039537,,,
27131,0.001725690276110444,0.32076243652379005,,,
5620,0.002025810324129652,0.32471677427214035,,,
58499,7.503001200480192e-05,0.2516901461645957,,,
54921,0.0015756302521008402,0.3069058419877035,,,
2938,0.0006752701080432172,0.30803365073495426,,,
9972,0.00015006002400960383,0.24645881874329673,,,
6602,7.503001200480192e-05,0.2613589567604667,,,
80746,0.003376350540216086,0.34149841139694576,,,
79699,0.0015756302521008402,0.3017910920906641,,,
57559,0.001800720288115246,0.3084970951091359,,,
54997,7.503001200480192e-05,0.23995391041336597,,,
9169,7.503001200480192e-05,0.21649718982489197,,,
23451,7.503001200480192e-05,0.27712396556743046,,,
1388,0.0004501800720288115,0.28405797101449276,,,
3029,0.0041266506602641055,0.32756586708611873,,,
2896,0.0021758703481392556,0.3315257947365803,,,
83442,0.00022509003601440576,0.23416142520819425,,,
84688,0.01448079231692677,0.34679433805162363,,,
80764,0.0021758703481392556,0.31959331462964297,,,
79710,0.00022509003601440576,0.2567372334482692,,,
54756,0.0004501800720288115,0.30155210643015523,,,
9203,7.503001200480192e-05,0.2773661866311496,,,
152137,7.503001200480192e-05,0.2357727891878505,,,
347918,0.006302521008403361,0.33938529703852716,,,
140801,0.0009753901560624249,0.29599360397974595,,,
8825,7.503001200480192e-05,0.2620836119086011,,,
390535,0.0012004801920768306,0.28780582608132327,,,
124044,0.0005252100840336134,0.2634929421533352,,,
29923,0.0006752701080432172,0.29055394475812607,,,
80153,0.00030012004801920766,0.2819547281573937,,,
1360,0.000900360144057623,0.30034929577464786,,,
64651,0.0030762304921968784,0.33069498548495146,,,
10933,0.001875750300120048,0.31620403321470936,,,
6737,0.0013505402160864345,0.2746116124778506,,,
8785,7.503001200480192e-05,0.25012667730130433,,,
10291,0.0030012004801920765,0.3119996254506297,,,
285590,0.001725690276110444,0.3037790035100515,,,
7692,0.0022509003601440575,0.333466773418735,,,
83636,0.0013505402160864345,0.29667883536639655,,,
10350,0.0015006002400960383,0.27311475409836067,,,
374403,7.503001200480192e-05,0.273209929688621,,,
26056,0.00022509003601440576,0.2787001798335494,,,
65243,7.503001200480192e-05,0.2551399364447337,,,
79803,7.503001200480192e-05,0.25862035509847675,,,
283349,0.0015006002400960383,0.29717496488216016,,,
57535,0.0004501800720288115,0.28885999133073254,,,
56899,0.00015006002400960383,0.25411351980018687,,,
57514,0.0012755102040816326,0.3098381997396318,,,
79159,0.001650660264105642,0.28865979381443296,,,
839,0.0015756302521008402,0.30899058747160013,,,
3956,0.0005252100840336134,0.28083187593501757,,,
3704,0.0006002400960384153,0.266304347826087,,,
55032,0.0009753901560624249,0.3002748614427973,,,
5711,0.00015006002400960383,0.24297668313492427,,,
5983,0.0009753901560624249,0.3040215333378955,,,
790,0.00030012004801920766,0.27581069056143037,,,
26958,0.0009753901560624249,0.30802653169705796,,,
1375,0.00037515006002400956,0.2595975925673438,,,
57701,0.00022509003601440576,0.218710513792481,,,
140290,7.503001200480192e-05,0.25312897650656185,,,
1582,0.01057923169267707,0.3285915041542368,,,
92346,0.00037515006002400956,0.2677541836591197,,,
83746,0.0023259303721488594,0.3311386618301076,,,
51702,0.0012755102040816326,0.2719722477298235,,,
79677,0.00037515006002400956,0.2802590629994112,,,
4100,0.00037515006002400956,0.25154288949702747,,,
1230,7.503001200480192e-05,0.21158242316484632,,,
6783,0.00015006002400960383,0.24079494128274617,,,
26330,0.0005252100840336134,0.28968245343302396,,,
9815,0.0004501800720288115,0.2761535752025361,,,
5890,0.0015756302521008402,0.303661342872115,,,
116540,0.001725690276110444,0.277591485639306,,,
388701,0.0014255702280912364,0.32474050972174845,,,
4862,0.00030012004801920766,0.2571136446939445,,,
53339,0.0021758703481392556,0.3084899546338302,,,
3096,0.004276710684273709,0.3024554077973948,,,
6059,0.0014255702280912364,0.3087400681044268,,,
147744,0.00022509003601440576,0.27791563275434245,,,
92667,7.503001200480192e-05,0.263206746055256,,,
6429,0.0006752701080432172,0.2662032875946232,,,
23025,0.000900360144057623,0.28747061234173804,,,
10438,0.00022509003601440576,0.27224446441702754,,,
4594,0.00037515006002400956,0.2476356812396648,,,
25998,0.00015006002400960383,0.24661843346964454,,,
2822,0.002475990396158463,0.32345589127533064,,,
51268,0.00030012004801920766,0.2666346577041572,,,
2557,0.0011254501800720287,0.30438257930435975,,,
4975,0.00015006002400960383,0.28226523783302976,,,
7139,7.503001200480192e-05,0.22365042874163074,,,
6358,7.503001200480192e-05,0.2067606769984952,,,
60626,0.0009753901560624249,0.31001837593915005,,,
65985,0.0005252100840336134,0.29299391061575325,,,
871,0.001875750300120048,0.3045007996344528,,,
4593,0.0014255702280912364,0.3097445908573288,,,
60492,0.003451380552220888,0.3141840126352514,,,
4698,0.0011254501800720287,0.2981455383307608,,,
2971,0.0029261704681872746,0.33082632114577903,,,
51274,0.011029411764705881,0.3377854373115037,,,
26263,0.00015006002400960383,0.2744137206860343,,,
26007,0.007503001200480192,0.3241166314048783,,,
83540,0.0023259303721488594,0.31676014830307064,,,
5606,0.0006752701080432172,0.28753263003473345,,,
9640,0.00030012004801920766,0.28587362189524257,,,
4074,0.0005252100840336134,0.29007334537619434,,,
84896,0.005927370948379351,0.298599753556626,,,
1453,0.00015006002400960383,0.21393601823464262,,,
9044,0.0004501800720288115,0.27995882958388474,,,
5289,0.013505402160864344,0.34176111595466435,,,
27032,0.0004501800720288115,0.26766277061493354,,,
474354,0.0007503001200480191,0.2803651815389793,,,
219743,0.0005252100840336134,0.2825884148927148,,,
23414,0.001875750300120048,0.271385229378347,,,
8669,0.00037515006002400956,0.24305644205343302,,,
6004,0.006752701080432172,0.3272200535218875,,,
399761,0.00037515006002400956,0.2832791345193309,,,
5341,7.503001200480192e-05,0.2620836119086011,,,
405,0.0007503001200480191,0.28814182250567505,,,
1823,0.0028511404561824727,0.30884022708840225,,,
266697,0.0006752701080432172,0.27116988809766024,,,
22913,0.00030012004801920766,0.25598279107286903,,,
4323,0.0011254501800720287,0.3055198973042362,,,
79768,0.00037515006002400956,0.2666239897575418,,,
8092,0.0028511404561824727,0.31268035190615834,,,
28965,0.0012755102040816326,0.3173106682855987,,,
60488,7.503001200480192e-05,0.19069148555649348,,,
4126,0.0006002400960384153,0.2536927059540125,,,
79892,0.002025810324129652,0.31761313538116914,,,
11030,0.00015006002400960383,0.2557421087978509,,,
151987,0.000825330132052821,0.2983991939997761,,,
11216,0.0012004801920768306,0.2689157015455389,,,
56000,7.503001200480192e-05,0.2669016340916373,,,
412,0.0006752701080432172,0.3158144163783707,,,
7348,0.0010504201680672268,0.3019004688880332,,,
57085,0.009753901560624249,0.34816227371280795,,,
10742,7.503001200480192e-05,0.24087762736982885,,,
51032,0.001725690276110444,0.3135336046484274,,,
80233,7.503001200480192e-05,0.23983300942920896,,,
5721,0.0005252100840336134,0.3115110435900432,,,
11261,0.000825330132052821,0.27532639233184597,,,
79661,0.004801920768307323,0.32179245738567774,,,
8913,0.004801920768307323,0.34247244134953875,,,
288,0.0015756302521008402,0.32471677427214035,,,
340419,0.0009753901560624249,0.30801941298821356,,,
64782,0.002025810324129652,0.2965534120997708,,,
8506,0.0006752701080432172,0.2862788899389982,,,
11232,7.503001200480192e-05,0.19900556940856765,,,
3818,0.00030012004801920766,0.23981574780480783,,,
80279,0.0022509003601440575,0.3210328548029675,,,
