2717,6.192563157901364e-06,3.878181566394186e-05
1,0.0001860543801954897,4.2839219774094446e-05
4849,6.409654963401229e-05,4.8375100794457026e-05
26973,0.00015926350227528962,1.3564287606078531e-05
23500,0.00020238444909828125,4.53816177509563e-05
79844,5.582200629233396e-06,1.9043334495896643e-05
25926,6.789515404850409e-06,1.4992061545109264e-05
56623,0.00045759248650481836,7.758475882415792e-05
1770,6.8031537676272246e-06,1.53513241144763e-05
3746,1.6466487640922708e-06,8.057353851226202e-05
1643,0.0010683705283625622,8.330185331948986e-05
26108,0.00030846469690064135,3.162716972586943e-05
1809,9.928832522535759e-05,4.1868247743266805e-05
79095,1.0768686183139681e-05,3.8839264353852514e-05
9625,2.252401314051018e-05,2.26267131420612e-05
56905,0.00038241444119653176,2.3096855899376293e-05
1364,7.824865973037325e-05,3.129610257112569e-05
10478,1.1793110721787068e-06,1.9447958079765187e-05
84441,5.133687724020732e-05,1.766589256649271e-05
7818,0.003600934502650005,4.0781052628628914e-05
3125,7.065664720127944e-07,0.00014900220938370522
9841,0.0003168489669707206,4.228157957716462e-05
51069,0.0007320330926071188,0.00011050977994108755
100294277,0.002830830638382263,0.00010385079430178167
2271,6.079207115578017e-05,2.7270546061350124e-05
6696,0.0004901505977395163,4.48428080527084e-05
57519,0.00048619305119813373,8.420015640967869e-05
122042,5.750864486611919e-06,0.00010284291241154588
2192,7.70024539765343e-16,2.1451776551566206e-05
85397,0.00010608047148057588,0.00018910310077140468
84365,3.6577393036837253e-05,0.00010367183874961249
786,0.00012572235015754295,0.00010115784709571502
2739,9.086401893248168e-07,1.4651606075560547e-05
145258,0.00014737524287382472,3.089847142544427e-05
80143,8.886995098743568e-05,1.792682782065562e-05
23230,0.000369888121098121,5.854791963668022e-05
55509,2.646913420402044e-05,2.7274244291783227e-05
7639,3.1519067804001653e-06,3.0400734642305265e-05
4632,5.503205173544054e-05,1.6030449944713514e-05
4000,0.002882773500015524,2.1372433174207415e-05
7809,4.648283360228363e-06,0.00025329040486195286
6319,0.00014252394970353134,2.6393023606859455e-05
10799,6.628363914611559e-06,8.095248627875757e-05
5129,0.0005392722593226952,5.144847617514322e-05
284217,4.2427731167206654e-05,7.556421887239636e-05
89870,0.0003380729710225319,0.00010506064467349955
6907,0.0004165379035736318,5.3234434782677863e-05
147007,1.3901961241297927e-06,8.277162101115186e-05
8601,0.0008094019648989367,2.469198117332925e-05
7062,1.820440296181921e-07,1.7414971010271216e-05
239,4.967884075590348e-05,3.892287572497303e-05
3983,0.0010480798682630178,7.198004382964629e-05
58493,1.5323533941971114e-05,1.53513241144763e-05
161176,5.621608342049014e-05,0.0006391969355496978
125919,1.0709018342598464e-05,1.6115623823344026e-05
151742,3.555911708432518e-05,1.505986491070542e-05
256957,1.2278961014398129e-05,1.3942594543198397e-05
9487,3.3674321956411406e-07,1.5112186786921051e-05
147495,3.909910728411939e-06,6.314547505343547e-05
84619,0.0011519758474139014,1.4571164154916284e-05
8490,0.00011947717539534406,0.00012066305529694962
7430,0.0019779327585350342,0.00032449164841508675
84929,6.777483761464348e-09,2.074455305468693e-05
51266,1.8629688438531857e-06,1.486804092128747e-05
11006,3.1335539920353066e-05,2.1021609454663264e-05
339403,4.049653439697846e-07,3.853148154345589e-05
6448,0.0003518642481953136,5.689396428786871e-05
23125,4.617879345097964e-05,2.1663260977805466e-05
1737,9.301879939628828e-05,4.826442113384377e-05
31,0.0005077368266166454,0.00010046977620588905
2624,0.0011057627812422277,0.00016987552264909967
117154,1.8173811537184666e-06,5.3838599033888054e-05
9187,0.0003722530016114094,0.0001688990698985909
81888,0.0002547798995989613,1.8493876531378036e-05
8366,0.0014407437574267144,0.00010919917758388379
5232,0.00014242989813913488,4.5263693909261415e-05
54932,0.006093234158586228,0.0002179310972075401
11198,1.2111637033544703e-05,2.511030296341212e-05
266747,0.0006597938447288097,5.824639210434265e-05
25837,0.0002942350886539696,2.7108423265839843e-05
22885,2.5816939726321306e-05,0.00010428577994186732
1595,0.0007570336932015723,6.576085269814696e-05
65990,0.0005784220326018165,3.798915414235764e-05
55824,7.16604678701878e-05,6.921553083869292e-05
196472,0.0006373666150738983,1.5401181425242173e-05
47,1.898998900639443e-06,3.353159903195791e-05
57663,4.786064352369888e-06,2.757330674512091e-05
7221,0.0004463535007718995,0.00037574495136154197
23373,0.0028042651322185376,0.00013076294552713964
7874,0.0009384192482175335,1.7570858609805463e-05
11098,5.8167410453045644e-05,2.1673201288420977e-05
81706,1.309888772014529e-05,4.492422413715281e-05
7423,0.00017317004301410505,6.176757629133389e-05
2212,0.0028042085341698614,4.089720386332991e-05
9219,8.063597220085193e-06,1.948214552046857e-05
442867,0.00048721325292365095,1.965122981241391e-05
8621,8.816326638016806e-05,4.949357535667336e-05
81603,6.598077832800383e-05,4.6126265878984836e-05
54855,0.00018436140933241152,7.28945173048464e-05
64689,0.0007262983980053986,3.903118331120672e-05
3777,0.0003110561210823893,7.83922389968566e-05
4916,4.7531317508998364e-05,1.825340039805478e-05
55088,0.0003787861488531293,2.102667304608148e-05
64332,0.0003384226826698963,2.3658668327601536e-05
26097,0.00013461586362408946,4.039878691971507e-05
5096,0.00012731796665964583,2.0601834980414347e-05
22,9.1470685878421e-05,0.00016044884034374315
4782,1.971751191154938e-07,1.8458672057367417e-05
4498,9.921954210008477e-07,2.8612910704045298e-05
4276,3.9691983053605703e-07,3.9129664456136994e-05
221786,0.0002564147516779474,2.2620080462945894e-05
5091,0.00011503792409344412,4.578443377742496e-05
90462,1.945306729132296e-05,4.627287230143511e-05
79038,0.00021807374144020475,7.862388212391128e-05
23594,0.0004537968896555687,6.568434951044735e-05
9532,0.0016629046665818813,8.206998904622794e-05
22926,8.424076938879907e-05,4.9193979003908596e-05
85280,0.00012749591436131882,0.00011132792863799167
84247,5.893329042484582e-06,0.00017689103650049993
4781,3.7743606325662243e-06,2.479202864075154e-05
4883,3.388815026683832e-06,3.2259404188686044e-05
83692,6.448194164491354e-06,1.628936905353495e-05
5092,0.002666691648621888,0.0003345287103630819
2990,3.7114796193322126e-05,7.80018972166019e-05
4983,9.417677258848994e-05,2.121284722176735e-05
9060,7.561897441948148e-05,0.00010692791583625426
5636,8.531737941322788e-08,2.8081643702704998e-05
26019,0.0035098872220319047,0.00012768681056763397
2060,0.0006954614771627477,0.00015516181630105872
9252,0.001404816605352239,0.00023460553531670853
10693,6.2344747260607545e-06,1.4264213323196988e-05
8818,2.1860624002257268e-06,9.434802667547982e-05
1603,0.0007547255097023902,2.2758886064688623e-05
4204,0.0006279290083690708,7.208314025696444e-05
256309,5.805958184359642e-07,1.616781200220819e-05
6944,0.0009539037672257629,0.00013343317023002075
23150,2.4820248059048626e-05,6.198324969255662e-05
1021,0.0020445152512534592,0.0002100588887957733
9082,5.76240205424351e-05,1.4152080197399709e-05
134147,0.0009366662230898201,3.1188690860530486e-05
347918,7.3385322875990175e-06,3.5494725528894764e-05
5208,0.0007906917152039288,6.792013552497929e-05
5888,0.0010396919207158312,2.5659642541588535e-05
4594,3.376095183061765e-05,8.344966511858897e-05
7336,0.0003798331298646154,8.1863207599435e-05
84942,0.0002238089484122855,3.232224053545039e-05
54520,5.751940109291284e-05,2.5664928353547048e-05
5037,0.0012561977051413664,0.00010315252233734789
10477,0.001903874770287973,0.00017844874993311476
3337,0.0007701647760630026,0.00013132590157641813
4131,0.0026822535836550647,0.0002508769716335089
283820,1.6856369863159454e-05,1.4730890531955267e-05
130162,1.3933656787345153e-05,2.1496276397122748e-05
115509,0.0013989513016475967,1.8526802462751662e-05
166647,4.461435607245623e-06,1.4790929424787084e-05
9618,0.0008801013751732668,0.00023693339039937907
10980,0.003560733480044104,0.0005094915126263249
7139,7.796343580156205e-05,3.583271830862755e-05
9217,2.5717204196045087e-05,9.812994986940123e-05
6584,6.522761821030725e-06,3.400813722398637e-05
328,0.0014940498850749156,1.7639968805370557e-05
29796,0.00013483177163085353,0.00014444678657039338
22934,0.00036635462436735436,0.00011257242588804657
2778,0.000281568093963416,0.00017543633884156855
89858,2.6602462280109433e-05,2.221352707711251e-05
3868,0.00032318521254450254,4.9872170540725604e-05
6855,0.0002777507915310862,1.5719388614563448e-05
166785,2.131651470825096e-07,9.712142539223524e-05
3059,0.0005996446682634107,2.0344855389608904e-05
10333,8.075618401866716e-05,0.00010906387826642151
2869,0.00022167155822471856,1.4900250274926902e-05
29104,6.0697604453340125e-06,5.298380936720274e-05
9253,0.00043921024804810906,2.0647774920665228e-05
6277,3.160464126022168e-05,1.558031047929069e-05
79633,1.6366638845872455e-05,7.605439139330682e-05
914,0.0007109541664983052,6.068220777847555e-05
7408,0.0006940962235176283,0.0001846420170331771
2978,2.8960794083188583e-07,1.5184595927123483e-05
64802,8.562198063583638e-05,6.250357870112925e-05
3792,0.0003936371821948125,3.8003113939867885e-05
55900,4.705394038391223e-05,1.788296171215096e-05
10658,0.0004010413041750888,4.756819348322424e-05
1912,0.0019699901638922496,0.0002657728470376968
30011,0.0013893522708584777,0.00024293783626930867
27315,2.04366029181396e-05,1.554011264005557e-05
8403,9.824025297149396e-08,3.305907838632538e-05
10106,9.602587958903052e-05,2.8631930888567267e-05
170959,0.00016465856611477288,2.410310911858507e-05
54511,3.189399064955089e-06,2.2684536199145765e-05
146279,0.00016428147032659148,3.879996918229516e-05
11338,2.261537611918889e-06,1.7470838626914874e-05
2948,0.0800557205678215,1.8316122486909852e-05
10274,0.0002150290577852564,0.00042956235944423586
7965,0.0004127770076159182,4.913731363639749e-05
26994,0.0025987159830076867,8.107625156829939e-05
23085,0.0014703588208660786,0.00017533243773423473
54954,0.0008376222164112034,0.0002579197434034365
11104,4.173555878720964e-05,5.43582541472479e-05
3273,2.731875892476789e-05,3.552610786983745e-05
1315,7.594050339562875e-06,5.56467932309818e-05
2529,0.0005561374965973733,3.640137876675188e-05
29979,1.8834615418451339e-06,0.00011962230627181924
55969,0.0010221586850808495,1.61235987040705e-05
4214,0.002369580726174058,0.0007704638442218237
23505,0.01817849941852915,0.00015850415395489176
26286,1.0967600708328761e-05,0.0003834698476741033
10153,6.151097042556708e-05,3.18143659552042e-05
127829,0.00024266013000859103,6.526598691712072e-05
10278,0.00027694897011264143,0.00010811801108679012
55690,0.0006284682570977457,1.4791632444586242e-05
151188,0.00024322822345727063,9.740057832792962e-05
55331,2.6731041260496415e-05,6.968316413222672e-05
3667,2.467634413722423e-05,2.1485757746319096e-05
10573,0.003079922567885345,1.495575538120614e-05
373,0.002697825529518005,0.0003133212654395723
83606,9.311586609102837e-05,0.0001437887753160821
26749,6.78734472938011e-06,0.0007043574858836627
7258,5.76240205424351e-05,3.509767923120474e-05
7167,0.0005937862298263226,2.178810046718076e-05
84294,0.00018117061334310875,1.4152080197399709e-05
3065,0.009293208378761198,6.793282761659711e-05
10678,5.098374708345829e-06,5.259064604760435e-05
129401,2.403895367008196e-06,0.0009044548338536976
55156,1.3807500209113852e-09,1.4677432439629002e-05
8614,0.0003854292410386895,2.9909707442790178e-05
9768,0.00019637838094336058,6.625296724794624e-05
114780,2.2429227531994065e-05,1.4179396856294291e-05
57092,1.3155402769494853e-06,1.5556475569097603e-05
84159,2.1832572081162783e-05,1.4502173306855237e-05
2114,0.0014264151085985656,3.627607233506863e-05
55720,3.2492757256532694e-05,0.00010854019393219646
55761,0.00025258046417073096,1.455295483600974e-05
723790,9.273639317554087e-05,1.889927399099399e-05
201516,3.196202675178486e-05,5.903073926192039e-05
219333,0.0005758440460946873,9.140867161069108e-05
1635,6.662159253699617e-05,3.379539247910992e-05
10993,1.1608278451564953e-05,2.076144642679323e-05
51085,0.00019727653038036015,1.4591798167302693e-05
26167,5.077196171778074e-07,2.817074685878609e-05
9175,7.235135088730645e-05,0.00022022204646825308
55696,0.04567170854158285,0.00019731035706234114
3735,0.024403550825199356,6.927170280836921e-05
5169,1.4597229019553728e-05,4.001934026265645e-05
10913,0.00039112771862076826,4.416293465925092e-05
51222,9.160644366814353e-05,0.00016122090495373717
1514,0.00015636096435172616,6.475934511550328e-05
1615,0.0016472897487582534,2.1335585208189604e-05
4990,4.505470205942611e-05,3.842604874111075e-05
778,2.8893755293417625e-05,5.298397711426114e-05
120379,0.0006841500023287335,2.3508708626189194e-05
90423,5.7266685113648e-07,1.732105916035695e-05
57127,7.861375371414536e-05,0.00011902129560202059
4023,0.0009611988947768926,2.9959444173798005e-05
1413,3.246485056228195e-06,0.00013503499528520665
64946,0.003007625968497803,1.854078974510887e-05
201163,6.2674010126034875e-06,3.8814847484365154e-05
51637,0.0002875627594203485,0.00011909331684213091
2968,0.0023740432320762395,2.081245913356096e-05
8637,2.0761124757730774e-05,4.0247279609284425e-05
4192,0.0014059479007800515,8.887819455936292e-05
9139,0.00042336364416743733,2.7986556054820898e-05
3607,6.289192585847327e-05,3.0993096584415006e-05
6343,3.8058747579068628e-06,1.4584939366449889e-05
53942,8.41155707935899e-06,0.00014698095075201532
2632,7.496773384212631e-06,5.7057855860053095e-05
9311,0.0001069351885661321,1.5074134947681564e-05
122961,7.22331380225749e-07,2.185058268462876e-05
3790,4.5195851842718985e-07,6.335643601489018e-05
3417,5.052311818034381e-05,1.7471543516956816e-05
375010,2.4032247961614125e-05,2.9103718045321233e-05
27349,0.0001561267072888487,8.200804822820164e-05
8894,0.0007134801970331573,3.465985693180992e-05
28965,0.00033230730963243173,2.7173219791873387e-05
223082,5.888080707972545e-05,0.00026534190750752246
162699,5.920372570672312e-05,5.304914696423533e-05
63915,3.792071635311216e-05,0.000171665974492791
8777,8.651900876704062e-05,6.282366993299722e-05
3420,0.0002520146547581529,1.572966270802725e-05
673,0.002275071984876437,2.1084451478071725e-05
9700,0.00013817062714836385,2.9526594369290542e-05
1846,0.00015318815201748433,3.146487525589564e-05
793,0.000154666935470442,2.8678163708674474e-05
84939,6.351677777744608e-05,4.4759946242158856e-05
5147,0.00012944582275376448,8.306670217764338e-05
57515,5.2947941149576254e-05,0.00010411372422977787
150946,0.00025258046417073096,2.9491624508487007e-05
171483,0.002392916960981119,0.00011935180313992807
3636,0.0004043748695149904,0.0005191003562884664
253738,8.767123594958902e-06,2.759100410428406e-05
26118,0.00028526340459953455,3.568891259484106e-05
6656,0.00014201133741518547,4.2942126647968496e-05
4645,0.0066571870269271785,1.7375679729012326e-05
476,4.229529297866273e-05,6.249913214836758e-05
8639,0.07401230708085219,0.00014108387782431957
6124,2.635426776951457e-07,0.00036457006100874454
100316904,1.569369172000052e-05,1.652970650416182e-05
10692,2.3730274736135258e-05,1.4862317368745482e-05
79370,5.121564294120414e-06,2.113552308307841e-05
55691,0.005164550238755651,1.4986661189861927e-05
1499,0.0014230310292036013,0.0008404497360585174
26999,6.550766757476669e-06,7.186836397667188e-05
730,0.001439572922607615,3.954746215483363e-05
10783,0.0006529958718656772,0.00024244223114470455
3688,5.1453295814881485e-05,0.0004814630240558956
80311,0.0002724495585033063,1.7639968805370557e-05
10489,0.0006760664363484825,4.4319400038518655e-05
9097,0.0028134165581907263,9.187765394889161e-05
116541,0.0003710140560059769,9.738470423906127e-05
4843,6.8031537676272246e-06,5.43901412683507e-05
10224,2.3149793905709295e-05,1.5311178971951127e-05
57573,6.381064688848241e-05,6.368711738874425e-05
90321,4.378806087640066e-05,1.4196438955463963e-05
10742,1.5169291584937937e-05,3.0432887426322517e-05
116138,0.00018730439521473516,1.7983881491965088e-05
23588,4.4987006941681573e-07,2.6527728519829327e-05
50515,0.0002149721570701354,6.359641081053128e-05
129563,1.1576284025930085e-07,2.3042887767941673e-05
124404,1.3495642416886213e-05,1.702341428194625e-05
342908,0.0003077458277125405,1.547009118141284e-05
84938,0.0006759309727532179,3.7065262085265794e-05
4942,0.00031166154275766506,8.880998938493417e-05
126308,2.2143169492543784e-05,2.1346775040354085e-05
