GeneID          Modularity
3055     0.002239876564711485
3073     0.006304773956230702
3224     0.0004977394137756345
3636     0.002414993747769114
3689     3.943246657303584e-05
3716     0.008854123401952487
3717     0.01221731405377154
3725     0.01385783865257133
3815     0.0016361388163027419
3927     0.0009954788275512653
3958     0.0018468311697326814
3980     3.933406113062137e-05
4007     -7.856971681879905e-05
4036     0.005894008032161528
4053     0.0010347144832394497
4067     0.00729564360840174
4137     0.0018343939498050297
4193     0.004833366057828922
4194     0.0036281055709143687
4233     0.0008741409987527277
4253     0.00021005980228795326
4288     0.0004977394137756342
4582     0.002017081957080562
4654     0.005488048094357322
4690     0.002488992285205489
4739     -1.3012948267776929e-05
4792     0.003981915310205077
4854     0.0031198977630811165
4914     -0.000183263735615575
4969     0.0003798356358262202
4998     -0.0018859684199784286
5027     -7.856971681879905e-05
5052     0.004754501124682882
5062     -0.0008380441775863724
5077     -0.00023451316781613734
5159     0.0041971798793975995
5295     0.0095355201731135
5310     0.0044532352056755025
5335     0.00802928898351867
5359     -0.005029249119942358
5424     -0.0018859684199784286
5430     0.001742333961820764
5530     0.00044539240437724173
5580     0.006981364741126591
5587     0.001689691736095118
5591     0.006640764760988514
5688     0.000602630243457267
5770     0.009770934107242425
5775     0.0011526182611888564
5777     0.004780822237545677
5782     0.0047938351858134755
5829     -0.0001831653301731436
5883     0.0003405999801380313
5888     0.006101564847525977
5893     0.002370694885486328
5901     -0.0003533177120785323
5921     0.0018469295751751226
5925     0.004149815843884597
5989     -0.00024882050416660155
6091     -0.0003536129284058064
6098     0.0005763091305944283
6452     3.933406113062188e-05
6464     0.0063002631862930855
6549     0.00039294698953642066
6581     0.0004718350731109658
6654     0.0032352569868203352
6655     -0.0004059599378041986
6708     0.004810844472571966
6709     0.005566617811176066
6714     0.025803092555974242
6764     0.0002881545652972139
6788     -0.0016109252083914489
6789     -0.00011780537250698212
6792     0.0002881545652972139
7013     0.0054224913258062975
7015     0.002140325949904977
7080     0.0030420268059715458
7112     0.0025839423549912327
7150     -0.005906627358659575
7157     0.003186517358621258
7161     0.004558126035357081
7189     0.0013498789994965095
7272     0.0010609371906598612
7275     0.0010478258369496511
7409     0.003706773693175597
7441     0.0007596712716524402
7454     -0.001426515095125843
7529     -0.002252397485767197
7531     -0.00045811013631771814
7532     -0.009743727345397761
7533     0.0007862876008425628
7535     0.0015063295950370995
8202     0.008015882413481256
8470     -0.00031427886727519646
8482     0.00010479242423920926
8506     0.0004060583432466256
8529     0.00019647349476821025
8601     9.177947597143593e-05
8626     0.0014229279763091688
8646     -0.00014402807992739623
8724     0.0023706948854863292
8751     -0.0004845296546229816
8871     -0.0003536129284058064
8933     0.00019647349476821025
8936     -0.0006941145031014072
8976     -0.0005893220788621964
9051     0.0013360788076893025
9054     0.0003798356358262202
9187     1.3111353710210051e-05
9228     -0.001178742563166842
9229     -3.923565568818598e-05
9282     0.0017944841603342986
9472     0.001519342543304881
9564     0.0009693545255732765
9569     0.0007596712716524404
9610     0.00031437727271762817
9744     0.0010478258369496507
9757     0.0006287545454352557
9784     0.0012442993317178794
9793     -0.0004452939989348165
9820     0.0005763091305944283
9908     0.00032748862642782895
25920     0.0004191696969568332
26052     1.3111353710210051e-05
26469     -0.0002619318578768056
26960     0.0006679902011234534
27120     0.0002883809076412177
27154     -6.545836310859583e-05
29886     0.00019647349476821025
29934     0.00019647349476821025
50807     -0.0006810031493912074
50937     0.0014145501190656695
51428     -0.009704983716921729
51466     0.0002226962021886213
51517     3.93340611306237e-05
55114     -0.0001309167262171912
55321     0.0005631977768842332
55824     -0.0002488205041666019
56141     0.00047151670635521976
56658     -0.00187285706626827
56955     -7.856971681879905e-05
56961     0.00047151670635521976
56995     0.0002881545652972139
57088     0.0007335469696744749
57142     -0.00047141830091279255
57190     0.0001966608584726502
57396     -0.0002619318578768056
57506     0.0007858939790728432
57716     -7.856971681879905e-05
58512     -0.00015713943363759796
60385     0.0002881545652972139
64111     0.0003798356358262202
64714     0.0002095848484784185
64780     -6.545836310859793e-05
65268     0.001414550119065668
79723     -0.000405959937804194
79890     0.00011790377794941624
79930     0.0010478258369496516
80831     1.3111353710210051e-05
80852     -6.545836310859808e-05
81857     -0.001044662780305553
81928     0.000851352342181434
83541     -0.0010870614926378449
83660     0.0007596712716524413
83747     -7.856971681879905e-05
84287     0.0005631977768842332
85358     -0.0003405015746956027
90990     0.00019647349476821025
91179     0.00010479242423920926
91746     -0.0004321826452246088
91768     0.0017158160380731
92591     0.00019647349476821025
284086     0.000301265919007426
344148     0.0008513523421814336
26     -0.0008512539367390192
314     -0.0011394085020362138
3067     -0.0008251296347610369
3176     -0.0006417674937030101
4128     -0.0007595728662099976
4129     -0.0009429350072680124
4353     -0.0007334485642320348
4953     -0.0006155447862826054
5409     -0.0006417674937030101
6303     -0.004230342192601962
6723     -0.0013752160579350477
6799     -0.0007334485642320348
6817     -0.0006286561399927982
6818     -0.00044529399893481646
8288     -0.0008251296347610369
8639     -0.0012310895725652087
284273     -0.0007072258568116128
3265     0.0025967012442725413
4294     0.001951623593971918
80306     -0.005946158230675055
28     -0.00018347292164657021
65983     1.3111353710209614e-05
84283     -0.0006286561399928021
30     0.00323515858137796
34     0.004853109172512267
35     0.0029644559476910176
36     0.005127791037509068
51     0.0030560493926660953
549     0.0035102017929649213
3030     0.004296095772037841
3032     0.004767612478393034
3295     0.0029732267235011343
6647     0.004044159955339393
6648     0.0024886970688781608
6649     0.0046628200541538505
8309     0.0034839790855445687
80724     0.002964455947691017
84129     0.0041781919940883485
31     -5.234700939838989e-05
408     -0.009599994481797705
3611     0.0005502832340588772
4163     -0.0002876625380850635
5562     -0.0029991542145943084
5563     5.2543820283252715e-05
6310     -0.005478993414884424
8536     0.0012574106854280859
9391     -0.0007464615124997974
57016     -9.168107052900435e-05
57118     0.00019666085847265012
57172     0.0002881545652972143
32     0.0001047924242392092
593     0.0018874528295047784
594     0.001979158811540732
55268     0.003208935873957615
373509     0.002095651673899304
387082     0.003510300198407367
37     -7.847115476782172e-05
999     0.002935130665234102
5036     0.00254104407827656
8562     -0.0005369750694638099
9775     -0.015349777623147078
38     0.0007858939790728455
39     -3.923565568818525e-05
4350     0.001191952322319469
5019     -0.0002225977967461923
64064     -0.000785795573630425
65985     -0.0001440280799273917
6927     0.004607991731226863
7416     0.004427209309139889
8900     0.0006811999602760635
9474     0.0014533036046680493
84708     -0.0051601658461595205
40     -0.0004586471362848841
41     -7.856971681879905e-05
9311     0.00030126591900742566
9399     0.0002881545652972141
9463     0.0011133826055006772
43     0.0010609371906598677
5048     3.9334061130622536e-05
5049     0.0006025318380148457
5050     -0.0024491661968626586
5051     -9.168107052900435e-05
7941     -0.0003669270871163211
8292     -0.0002750432115870107
9421     -0.0009822690683986314
47     0.00013101513165961662
4831     -0.0029336958514856242
6720     0.003614994217204144
7030     0.0008442905433447799
7428     -0.003875389531796939
8412     -0.001322770643094212
8793     -0.0002880561598547837
9146     -0.0016107283975066327
9641     -0.0037189993979039855
654364     -0.0029468072051958634
48     -0.0005500864231740214
5578     0.006876867533214605
49     -0.0002750432115870107
5104     0.003313728298196782
7783     -0.0003667242821160174
7784     -0.0001833621410580087
50     0.00039294698953642093
5879     0.002711590081951622
6342     0.0012311879780076505
6517     0.0017596857530115778
52     0.0013622031096673093
54874     0.0007596712716524404
55052     -0.006103297664312528
55312     0.0006679902011234522
80308     0.0007858939790728428
53     -0.0005107523620434116
953     -0.00053697506946381
954     -0.0004452939989348163
955     0.00011790377794941681
956     -0.0004452939989348163
957     -0.00053697506946381
978     -0.0011787425631668421
7084     -0.00017025078734780102
7298     0.000707324262254067
8833     0.0019146774201580488
9583     -0.0003536129284058064
57379     -0.000812018281050827
54     0.0003012659190074233
5516     0.000497837819218058
5601     0.0007075210731389015
6118     0.005291574599589046
6696     -0.00032739022098539816
7704     0.004063249054297184
8743     0.0007727826253626228
9141     -0.0002488205041666017
9410     -0.009416829151624388
54978     0.0012442993317178643
55     -0.0003667242821160174
881     -0.0001833621410580087
6198     0.002816087289863506
6271     0.0035102017929649234
6275     5.244541484081701e-05
6525     0.0002881545652972139
6624     0.005029544336269724
6698     -9.168107052900435e-05
6712     0.0012456422484908684
6876     2.622270742041865e-05
7082     -3.913725024575848e-05
7094     0.002685072158203904
7114     -0.0006810031493912046
7135     1.3111353710215067e-05
7137     -0.00012889244710235769
7168     -0.0003261394361006075
7170     -0.0012965479356738241
7187     0.0029077683603925407
7205     -0.0035099065766376696
7248     0.0008514507476238705
7273     -0.00010022363083402366
7408     0.002606502441385157
7414     0.002537284020631095
7429     -0.0005500864231740214
7431     1.3603380922344896e-05
8215     -9.168107052900435e-05
8522     0.0010761028216989277
8790     0.0017943857548918894
8826     0.0015848993118559149
9026     0.00039294698953642077
9087     0.0003798356358262202
9267     0.00040605834324662524
9468     1.3111353710209251e-05
9493     -0.0038243822547976273
9562     -9.168107052900435e-05
9712     0.00019647349476821025
9759     0.005723855650256154
60312     0.00039294698953642066
64750     0.0029078667658350064
79083     -0.0005500864231740214
84676     0.0028946570066823623
84687     -0.0004059599378041992
84962     0.0002095848484784169
85477     0.00010479242423920919
91624     -0.00018347292164657021
59     0.0028449204882994
88     0.003312481497617696
60     0.001310348127481019
70     0.0035424931829971967
71     0.00437476389429907
81     0.005446256852768437
86     -0.00348378227465967
829     0.00043228105066703867
908     0.0002489189096090299
920     0.006378734497669383
6117     0.004964184378603695
6119     0.005042655689980069
6129     -0.009272505855369765
6130     -0.008565279998558254
6135     -0.007990185249037742
6141     -0.007635357939558017
6146     -0.0036800589585430847
6175     -0.007032924506985585
6176     -0.0069634182059399455
6189     -0.005618275982477446
6191     -0.005880306245796753
6201     -0.00948268691873623
6202     -0.006299377537311138
6203     -0.008709308078485495
6204     0.0006173197031321035
6206     -0.0026715671827240313
6207     -0.007988970867963737
6222     -0.005657708449050485
6223     0.0008904401164087157
6229     -0.0033501978246792087
6233     0.0010352065104516043
6282     0.0009561447664206622
6336     -0.0001833621410580087
6595     0.0025018084225883626
6597     0.008991999543399692
6598     0.002842408402726395
6599     0.003667538037487447
6601     0.002632823554247986
6602     0.00022279460763104727
6603     0.00018346054650043086
6604     0.0012836333928484855
6605     -0.0006316658338767802
6749     -0.004295603744825654
6780     -0.0013096592893840381
6810     -0.001872857066268251
6840     0.0013490917559570857
6853     -0.0005762107251519732
6854     -0.0002488205041665955
6950     -0.006836647823102267
7052     -0.0008381425830288003
7088     0.0005896172951894915
7136     -0.00044529399893481446
7155     0.0013229674539790835
7169     -6.545836310859524e-05
7203     0.0009300204644426696
7277     -0.0007201403996369625
7311     0.0006291481672049443
7314     0.00417848721041565
7316     0.006051737898453686
7415     0.00242986270694266
7417     0.003038783492052123
7419     0.0016373447266967306
7430     0.005684521589125566
7447     -7.856971681879911e-05
7846     -0.00022220417497647595
7965     -0.00027494480614458083
8089     -0.002370596480043877
8289     0.0031828115719795113
8295     -0.00032729181554297203
8339     0.0022921251686675304
8343     0.002475487309725533
8344     0.004008039612182978
8346     0.002475487309725533
8347     0.0023838062391965094
8439     2.622270742041494e-05
8607     -0.0024489693859778344
8655     0.001493316646769333
8662     0.0018469295751751215
8663     0.0008253264456458948
8664     0.0026982819173565534
8668     0.005422589731248824
8904     -0.0017419403400510882
8932     -0.0013227706430942153
8941     -0.00045840535264501654
9219     -0.0003141804618327588
9475     -0.0007857955736304232
9643     -0.0009298236535578028
64005     -0.0002750432115870107
65979     -0.0001833621410580087
80314     -0.0027504321158700953
83988     -0.0010084917758190265
84700     -0.0002750432115870107
85461     0.00011790377794941519
85464     -0.0001833621410580087
653361     0.000615643191725053
823     0.005422491325806289
7456     -0.0005107523620434116
7132     0.0008358760535192194
7133     0.0012444961426027283
7185     -0.0028501417390215575
7186     0.004768104505605155
8517     -0.005159320170742365
8717     3.943246657303406e-05
8737     0.003300715349928976
8767     0.00023410287644820988
9020     -0.00019617827844092521
9252     0.002095750079341749
9638     -0.0026063056305003066
9978     -0.0016239381566591977
79574     0.0002881545652972137
79837     -0.0012835349874060202
93661     -0.0001833621410580087
72     -0.0024097337302896463
87     0.0049903086805816
7284     -0.0020167867407532274
7307     -0.01210160609350109
8342     -0.00344444821352907
8971     -0.0037326027788262945
9045     -0.0066530888711593605
9188     -0.003038389870282418
9221     -0.004361258918819124
9349     -0.007582912524717089
81027     -0.005618571198804715
89     0.001060937190659869
815     0.0019517219994143423
816     0.0008514507476238651
818     0.005330810255277309
8161     -5.224860395595855e-05
9124     0.0018074971086020732
9223     0.0012733263654761738
9351     0.0029732267235011343
892     -0.0014405760156012179
8815     0.0028160872898635235
8819     -0.0014536873693114219
9031     -0.00040595993780419943
9412     -0.0007594744607675825
93973     -0.0013752160579350477
8850     0.006928820920843379
8851     -0.0015323554915726378
9499     1.323482726813615e-05
9852     -0.0002488205041665959
91977     0.001886066825420879
8856     0.0010609371906598645
9611     0.005527382155487743
90     0.0005895188897470613
91     0.0006942129085438591
92     -0.0007072258568116134
93     -0.0006155447862826057
9306     0.0006811015548336677
9482     -0.0005238637157536117
9392     0.001519342543304882
94     0.0003929469895364205
9863     0.00022269620218862048
95     0.001415561487863365
100     -0.0009953804221088294
134     -0.00026193185787680586
135     0.0003012659190074254
136     -0.00045840535264501654
1803     -0.00034050157469560247
1812     -0.0010084917758190265
2908     0.004191598564125832
4602     0.0010610355961022879
4907     -0.00022259779674619294
22978     -0.001794287349449438
30833     -0.0006024334325724088
51176     0.0024885986634357576
51251     -0.0005093779055369395
56953     -0.0006024334325724088
93034     -0.0005107523620434116
102     2.622270742041865e-05
367     0.008269933626298078
1942     0.0005894204843046264
1943     0.0012311879780076492
2042     0.0009706509065765286
2923     0.0047807238321032055
3932     0.00632658429915578
4085     -0.0009691577146884166
5245     -0.004871814469977629
5774     0.00041916969695683415
7039     0.0006942129085438598
28514     0.0013359804022469051
152503     -0.0003536129284058064
103     -0.0003536129284058066
1660     -0.010241565164615787
3069     -0.0005369750694638099
3608     -0.009167811836573064
3609     -0.005985197075478388
5976     -0.007006898610450098
7514     0.006221496658589293
7520     0.005370144316407845
105     -9.168107052900435e-05
7341     0.00523932599563316
107     -0.0010739501389276198
108     -0.0005107523620434116
2771     0.0033270364627918368
5136     -0.0009822690683986314
5137     -0.0017419403400510882
5138     -0.0012704236336958284
5139     -0.0016371479158118441
5140     -0.0015454668452828616
5141     -0.0016371479158118426
5142     -0.001165631209456644
5143     -0.0018336214105800662
5144     -0.0018974522162715785
5145     -0.001925302481109059
5146     -0.0017419403400510882
5147     -0.0021610116315654445
5148     -0.0020038721979278727
5149     -0.0006155447862826032
5150     -0.0017419403400510882
5151     -0.0017419403400510882
5152     -0.0023574851263336825
5153     -0.0017419403400510882
5158     -0.001925302481109059
8622     -0.0017422354750033424
8654     -0.001073950138927614
10846     -0.001925302481109059
27115     -0.0017419403400510882
50940     -0.0018336214105800662
111     -0.0009691577146884184
2778     -0.0007699809153087429
109     -0.0013489933505146411
817     0.0022528895129793045
161003     0.00047151670635521976
2770     -7.847131137636694e-05
5590     0.0042178212715463246
5997     -0.0009298236535578129
112     5.24454148408373e-05
1139     0.00019647349476821033
5894     0.004938060076625671
113     -0.0009822690683986316
114     -0.001165631209456644
801     0.009993827120315981
5515     0.003209132684842396
